account_uid,customer_name,email,phone,account_type,created_at,risk_level,fraud_score,is_fraud
ACC02381,Kamya Banik,lekha33@example.com,6951181961387,Current,2023-02-06,Low,0.0,0
ACC02382,Ijaya Nanda,nihal29@example.net,3324199771180,Savings,2023-09-24,Low,0.0,1
ACC02383,Krishna Sathe,mmenon@example.com,4890985927143,Current,2021-10-31,Low,0.0,1
ACC02384,Anika Singhal,samesh47@example.com,8616187764580,Savings,2022-03-30,Low,0.0,0
ACC02385,Ranbir Bumb,knadkarni@example.net,7900531260557,Savings,2023-05-30,Low,0.0,0
ACC02386,David Dey,gayathri95@example.net,6955912681307,Current,2021-07-29,Low,0.0,0
ACC02387,Shravya Kadakia,venkateshwyatt@example.com,1234592325802,Business,2021-08-28,Low,0.0,0
ACC02388,Idika Nagar,gbrahmbhatt@example.com,7435149286327,Savings,2023-06-04,Low,0.0,1
ACC02389,Mitesh Jha,shettyaahana@example.net,2810607634433,Business,2022-03-09,Low,0.0,0
ACC02390,Ojasvi Agate,keyajoshi@example.org,6416298702521,Savings,2021-11-27,Low,0.0,0
ACC02391,Gaurang Luthra,indalichandran@example.com,3685044852602,Current,2023-12-07,Low,0.0,1
ACC02392,Gauri Mani,kdube@example.com,5530611390045,Business,2021-12-27,Low,0.0,0
ACC02393,Urvashi Patla,ronithloyal@example.org,0568335556385,Wallet,2023-11-23,Low,0.0,0
ACC02394,Mitesh Lad,revamishra@example.net,9800557338079,Savings,2023-10-17,Low,0.0,0
ACC02395,Nidra Rama,maniadvaith@example.com,7501750566558,Savings,2023-07-02,Low,0.0,0
ACC02396,Mitali Naidu,ytaneja@example.net,2324204300631,Wallet,2022-06-08,Low,0.0,0
ACC02397,Baljiwan Sanghvi,vchaudhuri@example.org,3591142028612,Savings,2022-05-22,Low,0.0,0
ACC02398,Tarak Dugar,rdara@example.org,4542249224302,Current,2023-04-11,Low,0.0,1
ACC02399,Karan Bhalla,balagopal@example.org,7892824350979,Business,2022-11-29,Low,0.0,0
ACC02400,Viraj Nayak,neelnaidu@example.com,7629484676408,Business,2022-03-26,Low,0.0,0
ACC02401,Tara Patil,keyabiswas@example.com,8307090633602,Business,2022-10-14,Low,0.0,0
ACC02402,Raghav Dara,pallavi72@example.com,7362924598977,Wallet,2023-12-14,Low,0.0,1
ACC02403,Rohan Gopal,rishi82@example.org,6292222833813,Business,2022-02-10,Low,0.0,0
ACC02404,Patrick Gade,geetikabala@example.com,7094014412452,Savings,2022-07-02,Low,0.0,1
ACC02405,Mohammed Krishnamurthy,lipika70@example.net,9350462933741,Savings,2022-03-15,Low,0.0,0
ACC02406,Ronith Oommen,sarthakvig@example.com,9190530945875,Savings,2021-11-17,Low,0.0,0
ACC02407,Daniel Trivedi,hemanisood@example.org,2300708618694,Savings,2022-01-13,Low,0.0,0
ACC02408,Meera Shan,unnati52@example.net,4835650869227,Savings,2022-12-30,Low,0.0,0
ACC02409,Orinder Natarajan,jyotilalla@example.net,1055624126676,Savings,2023-03-10,Low,0.0,0
ACC02410,Alka Bawa,neelima47@example.org,3642453206543,Wallet,2022-04-19,Low,0.0,0
ACC02411,Nikita Bhavsar,thomas40@example.net,7152431091568,Savings,2023-03-18,Low,0.0,0
ACC02412,Ayushman Patla,farasgrewal@example.org,2649747870676,Business,2022-12-06,Low,0.0,1
ACC02413,Baghyawati Gade,ckaul@example.com,7810101244805,Business,2021-09-11,Low,0.0,0
ACC02414,Chameli Dave,chowdhuryyashodhara@example.com,9004491007231,Savings,2022-09-02,Low,0.0,0
ACC02415,Oscar Balasubramanian,sarthak06@example.com,4121070431055,Current,2022-07-03,Low,0.0,0
ACC02416,Teerth Chakrabarti,yochana78@example.com,6606751414835,Current,2023-08-14,Low,0.0,0
ACC02417,Gaurangi Rau,panchaljai@example.com,7702153861151,Business,2021-10-07,Low,0.0,1
ACC02418,Fariq Saraf,urishillachar@example.com,5934106165047,Wallet,2022-03-22,Low,0.0,0
ACC02419,Eesha Pall,jairajbanik@example.com,7122072508452,Current,2023-03-01,Low,0.0,0
ACC02420,Anmol Varughese,vbanerjee@example.net,9253360109993,Wallet,2023-12-20,Low,0.0,0
ACC02421,Guneet Luthra,balyashasvi@example.org,9719228874159,Current,2023-08-27,Low,0.0,0
ACC02422,Mason Parekh,rehaan45@example.org,6642738696648,Savings,2023-12-26,Low,0.0,1
ACC02423,Fiyaz Barad,ekaraj29@example.net,7243067779836,Business,2022-06-29,Low,0.0,0
ACC02424,Tara Tripathi,aptewakeeta@example.org,4089351331579,Savings,2023-02-22,Low,0.0,0
ACC02425,Christopher Gole,rachanarajan@example.org,2017295126608,Current,2021-11-25,Low,0.0,0
ACC02426,Pallavi Choudhry,bahrianika@example.org,9092767360863,Wallet,2023-05-29,Low,0.0,0
ACC02427,Tejas Pal,ramanmahika@example.net,7605508005090,Business,2022-03-10,Low,0.0,1
ACC02428,Caleb Saha,jalsabava@example.net,5564419941243,Current,2023-07-20,Low,0.0,0
ACC02429,Dominic Ramanathan,prabhuagastya@example.net,9990761918149,Current,2023-05-19,Low,0.0,0
ACC02430,Nitara Tak,akshay32@example.org,7491176755004,Wallet,2023-06-16,Low,0.0,0
ACC02431,Wakeeta Nori,henrynatarajan@example.com,2295083860390,Savings,2023-06-29,Low,0.0,1
ACC02432,Panini Tandon,pushti75@example.com,5351534743927,Savings,2021-08-12,Low,0.0,0
ACC02433,Zarna Cheema,daksheshshanker@example.net,0378101032082,Business,2022-03-11,Low,0.0,0
ACC02434,Aarini Chatterjee,mandra@example.net,9757885166190,Savings,2023-03-09,Low,0.0,0
ACC02435,Meghana Lad,amaira90@example.com,9461622277261,Savings,2023-04-19,Low,0.0,0
ACC02436,Harini Luthra,garalakshmi@example.org,8465592189568,Savings,2023-06-12,Low,0.0,0
ACC02437,Zashil Kalla,shivanimaharaj@example.com,9180238487614,Business,2023-01-27,Low,0.0,0
ACC02438,Aadhya Kapur,ridhikata@example.com,9085753794763,Wallet,2023-08-22,Low,0.0,1
ACC02439,Tejas Kumer,amolarya@example.org,9278523461512,Current,2023-09-20,Low,0.0,0
ACC02440,Pooja Swamy,hagrawal@example.net,0106658978242,Wallet,2022-04-06,Low,0.0,0
ACC02441,Oviya Patel,tejasnarayan@example.com,4450398638346,Savings,2023-06-16,Low,0.0,0
ACC02442,Arin Virk,kurianchaitaly@example.net,0296532831530,Wallet,2022-08-21,Low,0.0,0
ACC02443,Anay Shukla,basakbishakha@example.net,8601508334512,Business,2023-01-29,Low,0.0,0
ACC02444,Zayan Palan,gagan83@example.org,8814742507438,Wallet,2022-01-20,Low,0.0,1
ACC02445,Chakradev Iyengar,daniel07@example.net,7755005357603,Current,2022-05-31,Low,0.0,1
ACC02446,Sneha Joshi,lopabir@example.com,4741516329566,Wallet,2021-09-25,Low,0.0,1
ACC02447,Anvi Trivedi,aishanikhurana@example.com,8517827577306,Wallet,2022-10-19,Low,0.0,1
ACC02448,Abha Raman,buchwaida@example.net,1964000925683,Current,2023-12-27,Low,0.0,1
ACC02449,Pooja Date,pvenkatesh@example.net,7765402347145,Wallet,2023-04-23,Low,0.0,0
ACC02450,Reyansh Seth,abeer28@example.net,6565293675627,Current,2022-01-01,Low,0.0,0
ACC02451,Zayan Om,akshay34@example.net,9759553642209,Business,2023-03-23,Low,0.0,0
ACC02452,Raksha Bandi,aarini47@example.com,8390187692704,Wallet,2023-08-16,Low,0.0,1
ACC02453,Yasti Zachariah,manan87@example.org,8344302997385,Wallet,2021-07-16,Low,0.0,0
ACC02454,Anamika Goda,darsh29@example.com,4688698908763,Business,2022-09-14,Low,0.0,0
ACC02455,Owen Sura,damyantisarna@example.com,1578737815616,Business,2022-12-29,Low,0.0,0
ACC02456,Dhruv Suresh,kritikasom@example.org,8731403191666,Wallet,2022-08-20,Low,0.0,1
ACC02457,Panini Gara,mekhala98@example.net,7621822479224,Savings,2023-07-05,Low,0.0,1
ACC02458,Nidhi Sampath,rbasak@example.com,6714895792578,Savings,2021-08-22,Low,0.0,1
ACC02459,Orinder Handa,matthew98@example.org,9341373454247,Wallet,2021-08-04,Low,0.0,0
ACC02460,Dominic Pal,zarna22@example.org,9517190706776,Current,2022-06-28,Low,0.0,1
ACC02461,Jackson Kadakia,ramanchameli@example.com,8336425503533,Current,2023-04-06,Low,0.0,1
ACC02462,Gaurang Bali,dyalgeetika@example.com,7591499959770,Savings,2021-12-17,Low,0.0,0
ACC02463,Girish Srinivasan,patelpriya@example.net,5832014354563,Savings,2023-12-12,Low,0.0,0
ACC02464,Urishilla Uppal,rajeshritella@example.com,6444981063267,Savings,2021-09-20,Low,0.0,1
ACC02465,Liam Bala,rbajaj@example.org,2992119247435,Business,2021-11-04,Low,0.0,0
ACC02466,Raagini Subramanian,darpanjohal@example.net,2112038299839,Current,2023-11-24,Low,0.0,0
ACC02467,Henry Pillay,pillaiikshita@example.com,6168068030400,Wallet,2022-06-23,Low,0.0,1
ACC02468,Anamika Salvi,buchsai@example.org,3360574321115,Business,2022-03-02,Low,0.0,0
ACC02469,Gaurangi De,somhritik@example.net,9091364176592,Current,2022-12-22,Low,0.0,1
ACC02470,Jyoti Mittal,mitalibakshi@example.net,1680115360964,Business,2023-05-17,Low,0.0,0
ACC02471,Chandani Patla,amaratailor@example.org,0096015353053,Wallet,2023-08-16,Low,0.0,0
ACC02472,Hemangini Sankaran,darikazacharia@example.org,9704648555169,Business,2022-08-05,Low,0.0,0
ACC02473,Nicholas Mandal,natarajanshravya@example.net,1193539103891,Savings,2022-11-20,Low,0.0,0
ACC02474,Mugdha Tank,nbala@example.net,2185868043942,Wallet,2022-08-04,Low,0.0,1
ACC02475,Bachittar Varma,etazacharia@example.net,7839803703773,Savings,2022-02-21,Low,0.0,0
ACC02476,Mitesh Behl,nimrat94@example.net,3074878134095,Current,2021-08-15,Low,0.0,1
ACC02477,Anusha Atwal,dakshesh18@example.org,6170004854123,Current,2021-11-16,Low,0.0,0
ACC02478,Yashawini Chawla,maneeshana@example.org,5396255614412,Current,2022-10-01,Low,0.0,0
ACC02479,Darsh Bhatnagar,halderkai@example.org,2941761114832,Current,2023-07-01,Low,0.0,0
ACC02480,Baljiwan Ravi,krishna61@example.org,6694810011233,Current,2021-12-08,Low,0.0,1
ACC02481,Jason Saini,vraj@example.com,7323836841434,Business,2022-12-29,Low,0.0,0
ACC02482,Maya Gara,yashasvibajaj@example.net,4905389059509,Savings,2023-05-21,Low,0.0,1
ACC02483,Neel Vohra,sarinvihaan@example.com,5772108727410,Business,2023-05-08,Low,0.0,0
ACC02484,Fariq Palla,vupadhyay@example.net,5551849552964,Savings,2023-04-05,Low,0.0,0
ACC02485,Eesha Dey,gopalsule@example.org,8424872980202,Wallet,2023-05-06,Low,0.0,0
ACC02486,Tara Gera,xmurthy@example.org,4204578131456,Savings,2022-02-15,Low,0.0,1
ACC02487,Kashish Karan,kamdardarpan@example.org,1300113146442,Current,2022-07-19,Low,0.0,0
ACC02488,Baghyawati Kothari,gsridhar@example.net,5592277026049,Wallet,2022-11-29,Low,0.0,0
ACC02489,Mugdha Solanki,wgour@example.com,4113507649967,Business,2022-09-22,Low,0.0,0
ACC02490,Sanya Rau,teerthroy@example.net,0711947505220,Savings,2023-11-21,Low,0.0,0
ACC02491,Dominic Dhawan,uanand@example.com,2593323814331,Wallet,2023-09-17,Low,0.0,0
ACC02492,Falan Sankar,tsinha@example.net,6970711989511,Wallet,2021-08-29,Low,0.0,0
ACC02493,Kala Tak,pdave@example.net,3715586026423,Wallet,2022-05-18,Low,0.0,1
ACC02494,Pranav Mittal,yashodhara84@example.net,9371478750805,Current,2022-12-11,Low,0.0,0
ACC02495,Dominic Bir,qwadhwa@example.net,4002748942443,Business,2022-12-22,Low,0.0,0
ACC02496,Samarth Ravi,dsangha@example.com,8671188161827,Savings,2022-07-20,Low,0.0,0
ACC02497,Thomas Merchant,ssheth@example.net,7845273318815,Wallet,2022-12-11,Low,0.0,0
ACC02498,Warhi Narain,jai35@example.com,5797079077045,Current,2022-07-21,Low,0.0,1
ACC02499,Shivansh Bala,bobalvedhika@example.org,4127259212985,Business,2023-01-04,Low,0.0,0
ACC02500,Sara Datta,charles55@example.com,5177485652642,Wallet,2022-08-20,Low,0.0,0
ACC02501,Tarak Sarma,mohammed82@example.org,2204106496072,Business,2022-04-22,Low,0.0,1
ACC02502,Harini Dugar,chhabraarya@example.net,6096737250093,Savings,2022-08-05,Low,0.0,0
ACC02503,Jacob Oommen,yhayer@example.org,5065069615884,Current,2022-10-07,Low,0.0,0
ACC02504,Indali Date,mekhalakrishna@example.net,1100208967604,Current,2023-05-10,Low,0.0,1
ACC02505,Nisha Dhawan,quincychar@example.com,7519679296058,Savings,2022-07-23,Low,0.0,0
ACC02506,Irya Kaur,madansiddharth@example.com,2070431077222,Wallet,2023-05-29,Low,0.0,1
ACC02507,Zehaan Natarajan,mugdhasur@example.com,8601767873880,Current,2023-06-23,Low,0.0,0
ACC02508,Hemang Bhatt,bachittarpalla@example.org,3835223775044,Current,2022-12-26,Low,0.0,0
ACC02509,Mitali Khurana,aishanimallick@example.net,8460412616554,Savings,2022-02-23,Low,0.0,1
ACC02510,Unni Kota,upasnabhalla@example.org,4616904761029,Current,2022-11-02,Low,0.0,0
ACC02511,Jeevika Lall,fitan90@example.com,7702967050356,Wallet,2021-12-24,Low,0.0,1
ACC02512,Wazir Seshadri,anusharanganathan@example.net,5604851199065,Savings,2022-08-25,Low,0.0,1
ACC02513,Wahab Goda,netrasundaram@example.net,1178512592729,Business,2022-08-28,Low,0.0,0
ACC02514,Nidra Manne,madhavde@example.net,5384187576176,Current,2022-05-06,Low,0.0,0
ACC02515,Vedhika Edwin,aarnapatla@example.net,6607983340833,Current,2022-03-09,Low,0.0,1
ACC02516,Yasti Kamdar,wchowdhury@example.net,6686680807956,Business,2023-12-09,Low,0.0,0
ACC02517,William Behl,bawaquincy@example.org,5093604709280,Current,2023-11-17,Low,0.0,1
ACC02518,Tristan Sethi,lankalucky@example.net,3747279392268,Current,2022-05-23,Low,0.0,0
ACC02519,Falak Lad,wishisaha@example.net,9336983240728,Current,2023-08-16,Low,0.0,0
ACC02520,Hemani Thakkar,sahafaqid@example.net,9809880409336,Savings,2022-05-24,Low,0.0,1
ACC02521,Raksha Din,chasmum52@example.org,5942673272221,Current,2023-11-04,Low,0.0,0
ACC02522,Ijaya Khanna,ekajabedi@example.org,9932974511651,Current,2023-04-11,Low,0.0,0
ACC02523,Aayush Rastogi,chamannair@example.org,3966057529664,Current,2022-07-20,Low,0.0,1
ACC02524,Dominic Chander,kalakrish@example.net,7239191846550,Business,2024-04-05,Low,0.0,1
ACC02525,Teerth Sant,dev67@example.net,5599919669760,Savings,2021-07-15,Low,0.0,0
ACC02526,Lakshit Hora,tmaharaj@example.net,1437043424916,Wallet,2023-10-05,Low,0.0,0
ACC02527,Qushi Hora,tankupadhriti@example.com,4222124219738,Current,2022-09-28,Low,0.0,0
ACC02528,Ayaan Kaul,sachi31@example.com,1029583850833,Business,2021-07-26,Low,0.0,0
ACC02529,Urvi Chaudhuri,misradipta@example.org,1356343171916,Business,2023-07-10,Low,0.0,1
ACC02530,Rohan Pall,sanaya15@example.com,3825417689220,Current,2021-09-02,Low,0.0,0
ACC02531,Kiaan Kumar,benjamin28@example.com,7186919816254,Business,2022-04-25,Low,0.0,1
ACC02532,Hredhaan Mittal,yuvraj65@example.org,3861367461616,Current,2021-10-09,Low,0.0,0
ACC02533,Eiravati Mahajan,upkaarsethi@example.net,7367127470695,Current,2022-04-02,Low,0.0,0
ACC02534,Faras Ghosh,settychasmum@example.org,9729672041862,Wallet,2023-07-13,Low,0.0,1
ACC02535,Dhruv Cherian,jsawhney@example.net,5864740192553,Wallet,2022-09-23,Low,0.0,0
ACC02536,Sneha Natt,aarav46@example.org,1438403972675,Savings,2023-05-10,Low,0.0,0
ACC02537,Hemani Sarraf,lbhandari@example.com,4250956360385,Business,2022-12-02,Low,0.0,0
ACC02538,Naveen Tripathi,ranveerdalia@example.org,9967834358599,Current,2023-09-11,Low,0.0,1
ACC02539,Ubika Shukla,gkota@example.com,9225437636628,Savings,2023-06-07,Low,0.0,0
ACC02540,Gunbir Bose,zdalia@example.com,3595539450698,Business,2021-09-06,Low,0.0,0
ACC02541,Yadavi Dave,nitara30@example.net,2855417939431,Current,2022-04-20,Low,0.0,0
ACC02542,Jagat Lall,ekavirparekh@example.com,0967624285740,Savings,2023-07-03,Low,0.0,0
ACC02543,Arin Pingle,vedhikashroff@example.org,5476630779975,Business,2022-04-11,Low,0.0,1
ACC02544,Aadi Bala,xpandya@example.org,0723461504117,Savings,2021-07-16,Low,0.0,1
ACC02545,Yochana Dua,liamben@example.net,5139002950114,Savings,2023-09-27,Low,0.0,0
ACC02546,Aahana Sehgal,christopherpalan@example.com,2378390497574,Business,2022-02-24,Low,0.0,1
ACC02547,Krisha Mandal,laban63@example.org,3884651903483,Current,2022-04-23,Low,0.0,1
ACC02548,Lakshit Menon,joshibenjamin@example.org,0644903593417,Savings,2021-10-29,Low,0.0,0
ACC02549,Robert Jani,vivaan07@example.org,1821606392318,Business,2022-07-15,Low,0.0,0
ACC02550,Triya Verma,chadavi@example.net,2388369702579,Business,2022-12-17,Low,0.0,0
ACC02551,Wriddhish Parmar,rmukherjee@example.net,1935472863996,Savings,2022-01-16,Low,0.0,0
ACC02552,Damini Badal,vincentthakkar@example.net,9203175914509,Business,2023-05-11,Low,0.0,1
ACC02553,Arjun Halder,varenya28@example.com,9539106733382,Business,2021-10-14,Low,0.0,1
ACC02554,Leena Nagarajan,chakrikazachariah@example.net,2496689923858,Business,2023-01-07,Low,0.0,0
ACC02555,Garima Gopal,borahaarav@example.net,5444847920740,Savings,2022-10-22,Low,0.0,0
ACC02556,Henry Shukla,gulatikrish@example.org,7759902549839,Current,2023-04-15,Low,0.0,0
ACC02557,Atharv Joshi,abeermahal@example.org,3728102972957,Business,2021-11-07,Low,0.0,0
ACC02558,Ishanvi Contractor,raaginikala@example.com,0796330225176,Current,2021-08-04,Low,0.0,1
ACC02559,Rajeshri Walia,jacobgala@example.com,6213345958295,Savings,2023-03-16,Low,0.0,0
ACC02560,Inaya Rao,devanshgarg@example.net,9099441475376,Business,2023-04-12,Low,0.0,0
ACC02561,Siya Gill,omisha48@example.com,4766955770518,Current,2023-12-26,Low,0.0,1
ACC02562,Jasmit Ben,mshetty@example.net,4511590592568,Savings,2022-05-19,Low,0.0,0
ACC02563,Aarnav Mukherjee,paninilala@example.com,9508046606382,Savings,2022-07-17,Low,0.0,0
ACC02564,Azad Merchant,sahnilucky@example.com,0209225212380,Savings,2022-12-12,Low,0.0,0
ACC02565,Baghyawati Lanka,fdesai@example.com,5148749715129,Current,2022-01-26,Low,0.0,0
ACC02566,Anya Pingle,dhritikapoor@example.net,5849999169535,Wallet,2022-11-08,Low,0.0,1
ACC02567,Luke Deol,fnagy@example.org,9018174973111,Wallet,2023-09-13,Low,0.0,0
ACC02568,Pallavi Khare,pallavibal@example.net,0504596197400,Current,2022-10-21,Low,0.0,1
ACC02569,Vritti Peri,adwetamannan@example.com,2104208418286,Wallet,2023-04-08,Low,0.0,1
ACC02570,Anika Banik,lsavant@example.com,0541519093757,Business,2022-06-01,Low,0.0,1
ACC02571,Aarnav Savant,rbalan@example.com,6941351284836,Wallet,2022-04-14,Low,0.0,0
ACC02572,Jagvi Patla,vedhikasheth@example.net,6992269156949,Wallet,2022-02-03,Low,0.0,0
ACC02573,Radhika Bail,widishasamra@example.org,0235120945969,Business,2021-11-18,Low,0.0,0
ACC02574,Gaurika Singh,advikalal@example.org,6337598491387,Current,2022-11-03,Low,0.0,0
ACC02575,Aarnav Chowdhury,chahaljagdish@example.net,3795233143241,Business,2023-07-01,Low,0.0,1
ACC02576,Advik Shroff,dhillonvrishti@example.net,9633879081322,Wallet,2022-06-07,Low,0.0,0
ACC02577,Yashica Dhar,chaturamody@example.com,3519788164957,Business,2023-04-16,Low,0.0,0
ACC02578,Bakhshi Mannan,harinibadal@example.org,8422417018313,Wallet,2022-05-19,Low,0.0,1
ACC02579,Waida Majumdar,aarinibanerjee@example.org,5792517333581,Wallet,2021-10-30,Low,0.0,1
ACC02580,Nilima Tella,nicholasbatta@example.org,2979685462116,Business,2021-12-08,Low,0.0,0
ACC02581,Abhiram Bera,cgala@example.net,1240766453629,Current,2021-08-08,Low,0.0,0
ACC02582,Jackson Korpal,caleb11@example.org,4968950929184,Savings,2021-11-26,Low,0.0,1
ACC02583,Ishani Magar,reva25@example.com,2047442175639,Current,2022-09-30,Low,0.0,1
ACC02584,Aarav Lall,gnanda@example.com,4465748145252,Current,2023-09-20,Low,0.0,0
ACC02585,Chanchal Raghavan,anay89@example.org,4317842139136,Current,2022-07-29,Low,0.0,0
ACC02586,Harini Lad,tanishsura@example.com,2715422412503,Business,2021-10-18,Low,0.0,0
ACC02587,Anvi Chaudhari,bhavnasoman@example.org,3720741975370,Wallet,2021-10-02,Low,0.0,0
ACC02588,Pushti Keer,wahabsuri@example.com,3521085837558,Savings,2023-07-20,Low,0.0,0
ACC02589,Ojasvi Kara,gaganwable@example.net,5108858998181,Business,2022-03-20,Low,0.0,0
ACC02590,Anamika Golla,tanejawahab@example.com,0643395534334,Savings,2021-09-29,Low,0.0,0
ACC02591,Hardik Saxena,advikmadan@example.org,2424300917316,Savings,2021-09-09,Low,0.0,1
ACC02592,Timothy Deol,utkarsh08@example.net,2447839071212,Current,2022-09-05,Low,0.0,0
ACC02593,Warhi Zacharia,dbrahmbhatt@example.org,1982724495207,Business,2023-10-02,Low,0.0,1
ACC02594,Faraj Parekh,shivanshchada@example.org,7895166501800,Savings,2023-04-06,Low,0.0,0
ACC02595,Anya Minhas,dhawanunnati@example.com,0123162575100,Current,2022-12-17,Low,0.0,0
ACC02596,Tanveer Raju,wyogi@example.com,3973847184581,Savings,2022-04-17,Low,0.0,0
ACC02597,Utkarsh Batta,hredhaanghosh@example.net,8236372511298,Savings,2021-12-20,Low,0.0,0
ACC02598,Samesh Chadha,dubelajita@example.org,7050674825229,Business,2022-11-16,Low,0.0,0
ACC02599,Eshana Manda,wnayar@example.net,7631691455903,Wallet,2022-01-02,Low,0.0,0
ACC02600,Hamsini Kar,baghyawati23@example.com,4667622676174,Savings,2021-10-30,Low,0.0,1
ACC02601,Advik Mall,gautami22@example.com,0596425497806,Current,2022-03-16,Low,0.0,1
ACC02602,Veer Subramaniam,raobalveer@example.net,4897311601565,Business,2022-10-08,Low,0.0,1
ACC02603,Kamala Goyal,chareesha@example.com,4015043790868,Savings,2023-06-08,Low,0.0,0
ACC02604,Yauvani Khosla,kala58@example.net,6454875979974,Wallet,2023-06-15,Low,0.0,0
ACC02605,Ikshita Master,dalbirmitter@example.org,8275684978507,Savings,2021-10-20,Low,0.0,1
ACC02606,Vasana Golla,viraj08@example.org,8086789451193,Current,2022-04-11,Low,0.0,0
ACC02607,Bhanumati Sachar,pbobal@example.net,7523710029596,Current,2022-02-09,Low,0.0,0
ACC02608,Eesha Borah,cpanchal@example.org,3209361301446,Savings,2022-12-28,Low,0.0,0
ACC02609,Hritik Subramaniam,bhavyabobal@example.net,3675806932894,Current,2022-03-01,Low,0.0,0
ACC02610,Ekavir Chand,mbrahmbhatt@example.org,7097184679087,Savings,2023-07-23,Low,0.0,1
ACC02611,Vivaan Soni,hiteshsaha@example.net,7592746010069,Savings,2023-03-24,Low,0.0,0
ACC02612,Upma Master,agarwalturvi@example.org,8325661806108,Business,2023-01-04,Low,0.0,0
ACC02613,Yagnesh Setty,ahujaxalak@example.org,1022212683905,Business,2022-11-11,Low,0.0,1
ACC02614,Balendra Dara,birkritika@example.net,4910676987101,Current,2022-07-19,Low,0.0,0
ACC02615,Dalaja Buch,sandalveer@example.org,2519642958616,Savings,2021-12-07,Low,0.0,0
ACC02616,Madhav Chopra,sundaramanmol@example.org,4496550242182,Savings,2023-09-30,Low,0.0,0
ACC02617,Adya Vohra,narulaunnati@example.com,0242426335231,Wallet,2021-12-18,Low,0.0,0
ACC02618,Ekani Mani,htank@example.net,2020613920318,Wallet,2023-01-10,Low,0.0,1
